#  source            novbest   vbest  veldev        Thu Jun 19 01:20:25 2014
  AGAL010.026-00.352       0   12.55    0.26
  AGAL010.033-00.356       0   12.45    0.04
  AGAL010.051-00.211       0   25.04   -1.00
  AGAL010.061-00.176       0   31.00    0.59
  AGAL010.064-00.189       0   29.46   -1.00
  AGAL010.079-00.196       0   28.12    0.29
  AGAL010.083-00.416       0   10.91    1.28
  AGAL010.084-00.434       0   28.93    0.07
  AGAL010.099+00.739       1 -999.00   -1.00
  AGAL010.104-00.416       0   11.34    0.75
  AGAL010.133-00.377       0   14.31    0.58
  AGAL010.133-00.771       0   29.95    0.11
  AGAL010.138-00.411       0   10.57    1.25
  AGAL010.146-00.316       0    9.08    1.54
  AGAL010.149-00.407       0    9.96    3.24
  AGAL010.151-00.344       0    8.58    0.76
  AGAL010.168-00.362       0   16.41    3.01
  AGAL010.174-00.349       0   14.12    1.24
  AGAL010.184-00.404       0   13.66    2.43
  AGAL010.189-00.387       0   11.00    0.38
  AGAL010.191-00.346       0   13.54    1.27
  AGAL010.196-00.302       0    9.96    0.69
  AGAL010.198-00.372       0   11.66    0.84
  AGAL010.199-00.316       0   10.22    1.26
  AGAL010.204-00.347       0   13.07    0.97
  AGAL010.213-00.322       0    9.06    1.51
  AGAL010.214-00.306       0   11.23    1.08
  AGAL010.219-00.366       0   12.45    1.15
  AGAL010.224-00.186       0   12.02    1.08
  AGAL010.228-00.207       0   12.58    0.10
  AGAL010.238+00.114       0   47.94    0.04
  AGAL010.278-00.121       0   13.74    0.48
  AGAL010.284-00.114       0   13.47    0.54
  AGAL010.286-00.164       0   12.22    0.15
  AGAL010.288-00.124       0   13.23    0.64
  AGAL010.299-00.147       0   13.40    1.01
  AGAL010.299-00.269       0   28.65    0.04
  AGAL010.308-00.269       0   30.58    0.30
  AGAL010.321-00.231       0   32.40    0.69
  AGAL010.321-00.257       0   32.07    0.37
  AGAL010.323-00.161       0   12.23    2.11
  AGAL010.329-00.172       0   12.56    0.14
  AGAL010.342-00.142       0   12.54    0.22
  AGAL010.344-00.172       0   12.77    0.10
  AGAL010.356-00.149       0   11.67    0.35
  AGAL010.388-00.196       0   11.92    0.08
  AGAL010.404-00.201       0   11.16    0.45
  AGAL010.439+00.009       0   66.23    1.58
  AGAL010.444+00.001       0   69.17    0.03
  AGAL010.444-00.017       0   74.30    0.67
  AGAL010.462+00.031       0   70.58    0.37
  AGAL010.472+00.027       0   66.77    0.24
  AGAL010.574-00.577       0   -0.52    0.05
  AGAL010.579-00.349       0   -3.19    0.16
  AGAL010.596-00.364       0   -2.94    0.09
  AGAL010.604-00.414       0   -3.94    0.34
  AGAL010.614-00.331       0   -4.70    0.38
  AGAL010.618-00.031       0   63.53    0.16
  AGAL010.619-00.422       0   -1.65    0.13
  AGAL010.621-00.442       0   -1.54    0.09
  AGAL010.624-00.384       0   -6.16    2.91
  AGAL010.626-00.337       0   -4.42    0.25
  AGAL010.632-00.424       0   -1.79    0.10
  AGAL010.634-00.406       0   -2.55    0.05
  AGAL010.634-00.497       0   -2.39    0.13
  AGAL010.634-00.511       0   -3.13    0.48
  AGAL010.659+00.079       0   20.70    0.46
  AGAL010.659-00.326       0   -2.66    0.23
  AGAL010.669-00.201       0   27.99    0.66
  AGAL010.669-00.221       0   28.75    0.85
  AGAL010.681-00.027       0   50.33    0.76
  AGAL010.684-00.307       0   -1.59    0.30
  AGAL010.724-00.332       0   -1.55    0.11
  AGAL010.734+00.007       0   32.59    0.33
  AGAL010.742-00.126       0   30.04    1.93
  AGAL010.747+00.016       0   32.64    0.31
  AGAL010.751-00.122       0   29.27    0.85
  AGAL010.752-00.197       0   32.27    0.41
  AGAL010.824-00.102       0   68.39    0.39
  AGAL010.957+00.022       0   21.46    0.08
  AGAL010.964+00.011       0   20.44    0.36
  AGAL010.972-00.094       0   29.57    1.07
  AGAL010.982-00.367       0   -0.64    0.25
  AGAL010.991-00.082       0   29.53    0.87
  AGAL011.001-00.372       0   -0.94    0.17
  AGAL011.004-00.071       0   28.15    0.61
  AGAL011.034+00.061       0   15.37    0.83
  AGAL011.064-00.099       0   29.63    0.26
  AGAL011.071-00.384       0   -1.02    0.75
